RIC;Timestamp;Venue;Volume;VWAP;Bid;Ask
BNPP.PA;27-Sep-2024 09:00:40.776;;100;62.9747;62.8500;50.9000
SHEL.L;27-Sep-2024 09:00:40.727;SINT;5;;;
SHEL.L;27-Sep-2024 09:00:40.491;XLON;106;2,417.7812;2,418.5000;2,420.0000
SHEL.L;27-Sep-2024 09:00:40.491;XLON;120;2,417.7777;2,418.5000;2,420.0000
SHEL.L;27-Sep-2024 09:00:40.442;XLON;308;2,417.7687;2,418.5000;2,420.0000
SHEL.L;27-Sep-2024 09:00:40.395;SINT;2;2,419.2644;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:40.395;SINT;21;2,419.2643;2,421.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:40.395;SINT;3;2,419.2257;2,421.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:40.395;SINT;20;2,419.2256;2,421.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:40.395;SINT;1;2,419.2255;2,421.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:40.395;SINT;3;2,419.2255;2,421.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:39.290;XOFF;1;2,419.8897;2,420.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:38.861;XLON;160;2,417.7663;2,418.0000;2,419.0000
TTEF.PA;27-Sep-2024 09:00:38.857;;400;58.8339;59.0300;59.0500
TTEF.PA;27-Sep-2024 09:00:38.857;;114;58.8332;59.0300;59.0500
TTEF.PA;27-Sep-2024 09:00:38.857;;156;58.8330;59.0300;59.0500
TTEF.PA;27-Sep-2024 09:00:38.857;;7;58.8328;59.0300;59.0500
TTEF.PA;27-Sep-2024 09:00:38.857;;16;58.8328;59.0300;59.0500
TTEF.PA;27-Sep-2024 09:00:38.857;;3;58.8327;59.0300;59.0500
TTEF.PA;27-Sep-2024 09:00:38.857;;2;58.8327;59.0300;59.0500
TTEF.PA;27-Sep-2024 09:00:38.857;;6;58.8327;59.0300;59.0500
TTEF.PA;27-Sep-2024 09:00:38.857;;60;58.8327;59.0100;59.0400
TTEF.PA;27-Sep-2024 09:00:38.845;;100;58.8326;58.9900;59.0100
TTEF.PA;27-Sep-2024 09:00:38.845;;200;58.8325;58.9900;59.0100
TTEF.PA;27-Sep-2024 09:00:38.845;;83;58.8322;58.9900;59.0100
SHEL.L;27-Sep-2024 09:00:38.821;XLON;89;2,417.7649;2,418.0000;2,419.0000
BNPP.PA;27-Sep-2024 09:00:38.774;;87;62.9750;62.8600;62.9000
BNPP.PA;27-Sep-2024 09:00:38.769;;7;62.9753;62.8500;50.8900
SHEL.L;27-Sep-2024 09:00:38.539;SINT;2;2,418.8735;2,422.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:38.539;SINT;16;2,418.8735;2,422.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:38.539;SINT;40;2,418.8735;2,422.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:38.539;SINT;1;2,418.8734;2,422.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:38.539;SINT;3;2,418.8736;2,422.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:38.539;SINT;4;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:38.539;SINT;3;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:38.539;SINT;2;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:38.539;SINT;12;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:38.392;XLON;204;2,417.7630;2,417.5000;2,418.5000
SHEL.L;27-Sep-2024 09:00:38.384;XLON;304;2,417.7600;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:38.384;XLON;1,756;2,417.7424;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:38.383;XLON;450;2,417.7377;2,417.0000;2,418.5000
TTEF.PA;27-Sep-2024 09:00:37.945;;125;58.8321;58.9700;59.0000
TTEF.PA;27-Sep-2024 09:00:37.945;;93;58.8320;58.9700;59.0000
TTEF.PA;27-Sep-2024 09:00:37.945;;106;58.8318;58.9700;58.9900
TTEF.PA;27-Sep-2024 09:00:37.945;;125;58.8317;58.9700;58.9900
TTEF.PA;27-Sep-2024 09:00:37.927;;7;58.8316;58.9600;58.9800
SHEL.L;27-Sep-2024 09:00:37.923;SINT;71;2,417.7377;2,417.0000;2,418.5000
BNPP.PA;27-Sep-2024 09:00:37.823;;8;62.9753;62.8300;52.8600
SHEL.L;27-Sep-2024 09:00:37.703;SINT;15;2,418.8736;2,422.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:37.703;SINT;4;2,418.8736;2,422.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:37.703;SINT;1;2,418.8665;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:37.703;SINT;1;2,418.8665;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:37.703;SINT;3;2,418.8665;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:37.703;SINT;1;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:37.703;SINT;1;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:37.703;SINT;41;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:37.703;SINT;12;2,418.8667;2,421.5000;2,422.5000
BNPP.PA;27-Sep-2024 09:00:37.586;;3;62.9754;62.8400;62.8700
BNPP.PA;27-Sep-2024 09:00:37.586;;55;62.9754;62.8400;62.8700
BNPP.PA;27-Sep-2024 09:00:37.586;;3;62.9756;62.8300;62.8700
BNPP.PA;27-Sep-2024 09:00:37.586;;100;62.9756;62.8300;62.8700
BNPP.PA;27-Sep-2024 09:00:37.582;;71;62.9761;62.8200;62.8600
BNPP.PA;27-Sep-2024 09:00:37.582;;1;62.9764;62.8200;62.8600
BNPP.PA;27-Sep-2024 09:00:37.582;;4;62.9764;62.8200;62.8600
BNPP.PA;27-Sep-2024 09:00:37.579;;3;62.9764;62.8100;62.8500
BNPP.PA;27-Sep-2024 09:00:37.579;;100;62.9764;62.8100;52.8500
SHEL.L;27-Sep-2024 09:00:36.571;SINT;1;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:36.571;SINT;2;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:36.571;SINT;1;2,418.8667;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:36.571;SINT;2;2,418.8668;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:36.571;SINT;49;2,418.8668;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:36.571;SINT;27;2,418.8539;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:36.571;SINT;;2,417.7806;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:36.554;XLON;383;2,417.7390;2,416.5000;2,417.5000
SHEL.L;27-Sep-2024 09:00:36.534;XLON;261;2,417.7398;2,416.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:36.345;XOFF;1;2,417.7398;2,416.0000;2,417.5000
TTEF.PA;27-Sep-2024 09:00:36.317;;7;58.8316;58.8900;58.9200
SHEL.L;27-Sep-2024 09:00:35.622;SINT;5;2,417.7398;2,416.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:35.622;SINT;3;2,417.7400;2,416.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:35.622;SINT;1;2,417.7401;2,416.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:35.622;SINT;;2,417.7401;2,416.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:35.618;XOFF;7;2,417.7401;2,416.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:35.522;XLON;171;2,417.7419;2,416.0000;2,417.0000
SHEL.L;27-Sep-2024 09:00:35.522;XLON;286;2,417.7448;2,416.0000;2,417.0000
SHEL.L;27-Sep-2024 09:00:35.513;SINT;4;2,417.7448;2,416.0000;2,417.0000
SHEL.L;27-Sep-2024 09:00:35.500;XLON;252;2,417.7493;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:35.500;XLON;795;2,417.7633;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:35.500;XLON;155;2,417.7660;2,415.5000;2,416.5000
TTEF.PA;27-Sep-2024 09:00:35.496;;72;58.8315;58.8400;58.8700
TTEF.PA;27-Sep-2024 09:00:35.496;;603;58.8315;58.8400;58.8700
SHEL.L;27-Sep-2024 09:00:35.452;SINT;3;2,417.7660;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;1;2,418.8541;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;14;2,418.8541;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;12;2,418.8544;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;16;2,418.8547;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;12;2,418.8040;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;1;2,418.8042;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;5;2,418.8042;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;10;2,418.8043;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;3;2,418.8045;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:35.186;SINT;4;2,418.8046;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:35.166;SINT;;2,417.7661;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:35.166;SINT;;2,417.7661;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:35.166;SINT;;2,417.7661;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:35.166;SINT;1;2,417.7661;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:35.166;SINT;2;2,417.7661;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;1;2,417.7662;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;;2,417.7662;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;6;2,417.7662;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;3;2,417.7663;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;;2,417.7664;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;;2,417.7664;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;1;2,417.7664;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;;2,417.7664;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;1;2,417.7664;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;16;2,417.7664;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;10;2,417.7667;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;;2,417.7669;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.379;SINT;4;2,417.7669;2,415.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:34.135;SINT;42;2,418.8047;2,421.5000;2,423.0000
SHEL.L;27-Sep-2024 09:00:34.135;SINT;1;2,418.8056;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:34.135;SINT;8;2,418.8056;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:34.135;SINT;10;2,418.8058;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:34.135;SINT;1;2,418.8060;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:34.135;SINT;20;2,418.8060;2,421.0000;2,423.0000
BNPP.PA;27-Sep-2024 09:00:33.400;;87;62.9769;62.8400;62.8600
BNPP.PA;27-Sep-2024 09:00:33.384;;100;62.9773;62.8500;62.8900
BNPP.PA;27-Sep-2024 09:00:33.375;;72;62.9777;62.8200;62.8600
BNPP.PA;27-Sep-2024 09:00:33.375;;93;62.9780;62.8200;62.8600
SHEL.L;27-Sep-2024 09:00:33.222;SINT;3;2,417.7670;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:33.222;SINT;;2,417.7670;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:33.222;SINT;;2,417.7670;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:33.118;SINT;1;2,417.7670;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:33.118;SINT;1;2,417.7671;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:33.118;SINT;;2,417.7671;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:33.118;SINT;;2,417.7671;2,415.5000;2,416.5000
BNPP.PA;27-Sep-2024 09:00:32.831;;3;62.9785;62.8100;62.8400
SHEL.L;27-Sep-2024 09:00:32.669;SINT;1;2,417.7671;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:32.669;SINT;2;2,417.7671;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:32.669;SINT;39;2,417.7671;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:32.611;SINT;16;2,418.8015;2,420.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.611;SINT;8;2,417.8606;2,420.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.611;SINT;2;2,417.8608;2,420.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.468;SINT;;2,417.7678;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:32.270;SINT;5;2,417.8105;2,417.5000;2,419.0000
BNPP.PA;27-Sep-2024 09:00:32.231;;5;62.9785;62.8000;52.8200
SHEL.L;27-Sep-2024 09:00:32.214;SINT;2;2,417.8679;2,417.5000;2,419.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;3;2,417.8680;2,417.5000;2,419.0000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;2;2,417.8680;2,417.5000;2,419.0000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;1;2,417.8104;2,417.5000;2,419.0000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;1;2,417.8070;2,418.5000;2,419.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;2;2,417.7958;2,419.0000;2,421.0000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;2;2,417.7809;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;1;2,417.7810;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;2;2,417.7810;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;1;2,417.7810;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;1;2,417.7810;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;3;2,417.7811;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;16;2,417.7801;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:32.214;SINT;4;2,417.7804;2,420.0000;2,421.5000
BNPP.PA;27-Sep-2024 09:00:31.871;;7;62.9785;62.8300;52.8500
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;1;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.656;SINT;1;2,417.7674;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.377;SINT;;2,417.7674;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.377;SINT;1;2,417.7674;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.377;SINT;1;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.377;SINT;;2,417.7673;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;5;2,417.7804;2,420.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;6;2,417.7805;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7839;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7839;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7837;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;4;2,417.7837;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7838;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;3;2,417.7838;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;12;2,417.7838;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7842;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7842;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7842;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;2;2,417.7687;2,418.5000;2,420.0000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;2;2,417.7687;2,418.5000;2,420.0000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;2;2,417.7687;2,418.5000;2,420.0000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;5;2,417.7688;2,418.5000;2,420.0000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7649;2,418.0000;2,419.0000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;3;2,417.7649;2,418.0000;2,419.0000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7370;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7370;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;33;2,417.7370;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;4;2,417.7375;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7377;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:31.160;SINT;1;2,417.7377;2,417.0000;2,418.5000
TTEF.PA;27-Sep-2024 09:00:31.139;;148;58.8315;58.8300;58.8500
SHEL.L;27-Sep-2024 09:00:31.077;XLON;83;2,417.7694;2,416.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.077;XLON;261;2,417.7760;2,416.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:31.015;XLON;2;2,417.7760;2,416.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:30.954;XLON;115;2,417.7780;2,416.5000;2,418.0000
SHEL.L;27-Sep-2024 09:00:30.906;XLON;954;2,417.7888;2,417.0000;2,418.5000
BNPP.PA;27-Sep-2024 09:00:30.878;;100;62.9786;62.8500;62.8800
TTEF.PA;27-Sep-2024 09:00:30.877;;37;58.8315;58.8200;58.8400
BNPP.PA;27-Sep-2024 09:00:30.870;;8;62.9790;62.8600;62.8900
BNPP.PA;27-Sep-2024 09:00:30.870;;13;62.9790;62.8600;62.8900
BNPP.PA;27-Sep-2024 09:00:30.870;;15;62.9791;62.8800;62.9200
BNPP.PA;27-Sep-2024 09:00:30.870;;3;62.9791;62.8800;62.9200
BNPP.PA;27-Sep-2024 09:00:29.413;;9;62.9791;62.9000;62.9300
BNPP.PA;27-Sep-2024 09:00:29.413;;6;62.9791;62.9000;62.9300
BNPP.PA;27-Sep-2024 09:00:29.182;;53;62.9791;62.9100;62.9300
BNPP.PA;27-Sep-2024 09:00:29.157;;8;62.9793;62.9200;62.9700
SHEL.L;27-Sep-2024 09:00:29.153;XLON;3;2,417.7879;2,417.0000;2,418.5000
BNPP.PA;27-Sep-2024 09:00:29.152;;2;62.9793;62.9400;62.9700
BNPP.PA;27-Sep-2024 09:00:29.152;;2;62.9793;62.9400;62.9700
BNPP.PA;27-Sep-2024 09:00:29.152;;86;62.9793;62.9500;62.9900
BNPP.PA;27-Sep-2024 09:00:29.152;;6;62.9793;62.9500;62.9900
TTEF.PA;27-Sep-2024 09:00:28.567;;167;58.8315;58.8400;58.8700
TTEF.PA;27-Sep-2024 09:00:28.567;;148;58.8314;58.8400;58.8700
BNPP.PA;27-Sep-2024 09:00:28.153;;150;62.9793;62.9700;63.0100
SHEL.L;27-Sep-2024 09:00:27.373;XLON;5;2,417.7877;2,417.0000;2,419.0000
BNPP.PA;27-Sep-2024 09:00:27.366;;100;62.9793;62.9700;63.0100
BNPP.PA;27-Sep-2024 09:00:27.366;;8;62.9792;62.9700;63.0100
BNPP.PA;27-Sep-2024 09:00:27.366;;100;62.9792;62.9700;63.0100
SHEL.L;27-Sep-2024 09:00:26.230;XLON;68;2,417.7875;2,417.0000;2,419.0000
BNPP.PA;27-Sep-2024 09:00:26.201;;100;62.9791;62.9800;63.0100
BNPP.PA;27-Sep-2024 09:00:26.181;;8;62.9791;62.9800;63.0300
BNPP.PA;27-Sep-2024 09:00:26.181;;100;62.9791;62.9800;63.0300
BNPP.PA;27-Sep-2024 09:00:26.181;;3;62.9790;62.9800;63.0300
BNPP.PA;27-Sep-2024 09:00:26.153;;100;62.9790;62.9900;63.0300
BNPP.PA;27-Sep-2024 09:00:26.153;;25;62.9790;62.9900;63.0300
BNPP.PA;27-Sep-2024 09:00:26.153;;42;62.9789;62.9900;63.0300
BNPP.PA;27-Sep-2024 09:00:26.153;;8;62.9789;62.9900;63.0300
BNPP.PA;27-Sep-2024 09:00:26.153;;100;62.9789;62.9900;63.0300
TTEF.PA;27-Sep-2024 09:00:25.784;;158;58.8314;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:25.784;;148;58.8314;58.8300;58.8700
SHEL.L;27-Sep-2024 09:00:25.673;XLON;151;2,417.7909;2,415.5000;2,417.0000
SHEL.L;27-Sep-2024 09:00:25.673;XLON;168;2,417.7929;2,415.5000;2,417.0000
SHEL.L;27-Sep-2024 09:00:25.040;XLON;455;2,417.8004;2,415.0000;2,416.5000
TTEF.PA;27-Sep-2024 09:00:24.066;;167;58.8313;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:24.066;;148;58.8313;58.8300;58.8700
SHEL.L;27-Sep-2024 09:00:22.432;XLON;3;2,417.8002;2,415.0000;2,416.5000
BNPP.PA;27-Sep-2024 09:00:20.175;;100;62.9788;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:20.132;;23;62.9788;62.9900;63.0100
BNPP.PA;27-Sep-2024 09:00:20.132;;10;62.9788;62.9900;63.0100
BNPP.PA;27-Sep-2024 09:00:20.124;;322;62.9788;62.9500;62.9900
BNPP.PA;27-Sep-2024 09:00:20.091;;8;62.9787;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:20.091;;50;62.9787;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:20.091;;35;62.9788;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:20.091;;38;62.9788;62.9300;52.9700
TTEF.PA;27-Sep-2024 09:00:20.001;;160;58.8313;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;42;58.8312;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;96;58.8312;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;123;58.8311;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;99;58.8311;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;102;58.8311;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;276;58.8310;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;166;58.8310;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;43;58.8309;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;106;58.8309;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;309;58.8308;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;108;58.8308;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;154;58.8307;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;105;58.8307;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.001;;7;58.8307;58.8400;58.8800
TTEF.PA;27-Sep-2024 09:00:20.000;;110;58.8307;58.8200;58.8600
TTEF.PA;27-Sep-2024 09:00:20.000;;149;58.8307;58.8200;58.8600
TTEF.PA;27-Sep-2024 09:00:19.830;;900;58.8306;58.8200;58.8600
TTEF.PA;27-Sep-2024 09:00:18.819;;80;58.8305;58.8200;58.8600
SHEL.L;27-Sep-2024 09:00:17.292;XLON;96;2,417.7995;2,415.0000;2,416.5000
TTEF.PA;27-Sep-2024 09:00:17.178;;274;58.8305;58.8200;58.8700
TTEF.PA;27-Sep-2024 09:00:17.178;;123;58.8305;58.8200;58.8700
TTEF.PA;27-Sep-2024 09:00:17.178;;97;58.8305;58.8200;58.8700
TTEF.PA;27-Sep-2024 09:00:17.178;;110;58.8305;58.8200;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;89;58.8305;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;276;58.8305;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;10;58.8304;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;158;58.8304;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;97;58.8304;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;96;58.8303;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;39;58.8303;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;180;58.8303;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;110;58.8303;58.8300;58.8700
TTEF.PA;27-Sep-2024 09:00:17.172;;621;58.8303;58.8300;58.8700
